latitude,longitude,category,name
38.72208664605849,-9.119108730000718,school,Escola Básica Patrício Prazeres
38.755492598355126,-9.203648699767795,school,Escola Básica Jorge Barradas
38.764041488102016,-9.12118143110659,school,Escola Básica Arco-Íris
38.75602429330254,-9.141799797294873,school,Escola dos Mestres
38.72438100271432,-9.163351387693076,school,Lycée Français Charles Lepierre
38.70227161469659,-9.189236156832726,school,Escola Secundária Rainha Dona Amélia
38.713004677503434,-9.167517373978068,school,Escola Básica e Secundária Josefa de Óbidos
38.71367869611689,-9.165620463526023,school,Escola Básica Engenheiro Ressano Garcia
38.70800737785365,-9.159800066062902,school,Colégio de Santa Maria
38.733408160375355,-9.203680214883939,school,Escola Básica Arquitecto Gonçalo Ribeiro Telles
38.766715685822604,-9.114892752928245,school,Escola Básica Fernando Pessoa
38.76583475031146,-9.122048350014145,school,Jardim-Escola João de Deus dos Olivais
38.70984602742285,-9.21367623242051,school,Escola Secundária do Restelo
38.76862076543753,-9.174083200995883,school,Escola de Saúde Militar
38.74538765108077,-9.180930482482365,school,Externato Fernão Mendes Pinto
38.74531664534992,-9.18048000014119,school,CEBE - Cooperativa de Ensino de Benfica
38.74728576458806,-9.2052389810174,school,Escola Básica do Parque Silva Porto
38.759239982288946,-9.108812453057125,school,Escola Básica Sarah Afonso
38.76744790607584,-9.121715297509105,school,Escola Básica Adriano Correia de Oliveira
38.701306634427695,-9.217633321448512,school,Escola Básica do Bairro do Restelo
38.71449869260548,-9.213984097133878,school,Escola Básica de Caselas
38.707124098384895,-9.206758148916418,school,Escola Básica de Moinhos do Restelo
38.70496522568925,-9.204195587403039,school,Escola Básica Paula Vicente
38.74182239711463,-9.16220233880579,school,Escola Secundária D. Pedro V
38.77429913897323,-9.118262385348778,school,Escola Básica Paulino Montez
38.69522358833364,-9.211371276408304,school,Colégio do Bom Sucesso
38.76812799829543,-9.20217499966293,school,Escola Secundária Braamcamp Freire
38.758456171784964,-9.163502127647687,school,Escola Alemã de Lisboa
38.757669704557664,-9.124647107353539,school,Escola Básica Damião de Góis
38.73336917272685,-9.11493229028289,school,Escola Básica do Bairro Madre de Deus
38.70951435512162,-9.192630519894044,school,Escola Básica Homero Serpa
38.7678701397948,-9.166311308640157,school,Colégio Planalto
38.76727601429892,-9.168334151244615,school,Escola Básica do Lumiar
38.72054205959724,-9.120329852691416,school,Escola Básica Rosa Lobato Faria
38.74518710242119,-9.15589997728104,school,Escola Básica Mestre Arnaldo Louro de Almeida
38.75348222797542,-9.117316653928633,school,Escola Básica n.º 195 de Lisboa
38.74501126360437,-9.11171845710962,school,Escola Básica do Condado
38.745051664700846,-9.107230100502731,school,Escola Básica João dos Santos
38.74752904167742,-9.105565867761314,school,Escola Básica Professor Agostinho da Silva
38.758487914404185,-9.124754322807647,school,Escola Básica de Lóios
38.76056883869307,-9.113573394127974,school,Escola Básica Alice Vieira
38.76966821878154,-9.106237688000915,school,Escola Básica Viscondessa dos Olivais
38.7713716352208,-9.102328311073475,school,Escola Básica Infante D. Henrique
38.71180776399753,-9.158878525104875,school,"Colégio ""O Nosso Jardim"""
38.712035915341474,-9.158341489956568,school,Escola Básica n.º 72 de Lisboa
